"","Down","FP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"79",3,79,3.53697886154119,3.43317865683017,3.32937845211915,3.22557824740813,3.12177804269711,3.01797783798609,2.91417763327507,2.81037742856405,2.70657722385303,2.60277701914201,2.49897681443099,2.39517660971997,2.29137640500895,2.18757620029793,2.08377599558691,1.97997579087588,1.87617558616486,1.77237538145384,1.66857517674282,1.5647749720318
"80",3,80,3.59599501965844,3.49219481494742,3.3883946102364,3.28459440552538,3.18079420081436,3.07699399610334,2.97319379139232,2.8693935866813,2.76559338197028,2.66179317725926,2.55799297254824,2.45419276783722,2.35039256312619,2.24659235841517,2.14279215370415,2.03899194899313,1.93519174428211,1.83139153957109,1.72759133486007,1.62379113014905
"81",3,81,3.65501117777569,3.55121097306467,3.44741076835365,3.34361056364263,3.23981035893161,3.13601015422059,3.03220994950957,2.92840974479854,2.82460954008752,2.7208093353765,2.61700913066548,2.51320892595446,2.40940872124344,2.30560851653242,2.2018083118214,2.09800810711038,1.99420790239936,1.89040769768834,1.78660749297732,NA
"82",3,82,3.71402733589294,3.61022713118192,3.5064269264709,3.40262672175988,3.29882651704886,3.19502631233783,3.09122610762681,2.98742590291579,2.88362569820477,2.77982549349375,2.67602528878273,2.57222508407171,2.46842487936069,2.36462467464967,2.26082446993865,2.15702426522763,2.05322406051661,1.94942385580559,NA,NA
"83",3,83,3.77304349401019,3.66924328929916,3.56544308458814,3.46164287987712,3.3578426751661,3.25404247045508,3.15024226574406,3.04644206103304,2.94264185632202,2.838841651611,2.73504144689998,2.63124124218896,2.52744103747794,2.42364083276692,2.3198406280559,2.21604042334488,2.11224021863386,NA,NA,NA
"84",3,84,3.83205965212743,3.72825944741641,3.62445924270539,3.52065903799437,3.41685883328335,3.31305862857233,3.20925842386131,3.10545821915029,3.00165801443927,2.89785780972825,2.79405760501723,2.69025740030621,2.58645719559519,2.48265699088417,2.37885678617315,2.27505658146213,NA,NA,NA,NA
"85",3,85,3.89107581024468,3.78727560553366,3.68347540082264,3.57967519611162,3.4758749914006,3.37207478668958,3.26827458197856,3.16447437726754,3.06067417255652,2.9568739678455,2.85307376313448,2.74927355842346,2.64547335371244,2.54167314900142,2.43787294429039,NA,NA,NA,NA,NA
"86",3,86,3.95009196836193,3.84629176365091,3.74249155893989,3.63869135422887,3.53489114951785,3.43109094480683,3.32729074009581,3.22349053538479,3.11969033067377,3.01589012596275,2.91208992125172,2.8082897165407,2.70448951182968,2.60068930711866,NA,NA,NA,NA,NA,NA
"87",3,87,4.00910812647918,3.90530792176816,3.80150771705714,3.69770751234612,3.5939073076351,3.49010710292408,3.38630689821306,3.28250669350204,3.17870648879101,3.07490628407999,2.97110607936897,2.86730587465795,2.76350566994693,NA,NA,NA,NA,NA,NA,NA
"88",3,88,4.06812428459643,3.96432407988541,3.86052387517439,3.75672367046336,3.65292346575234,3.54912326104132,3.4453230563303,3.34152285161928,3.23772264690826,3.13392244219724,3.03012223748622,2.9263220327752,NA,NA,NA,NA,NA,NA,NA,NA
"89",3,89,4.12714044271367,4.02334023800265,3.91954003329163,3.81573982858061,3.71193962386959,3.60813941915857,3.50433921444755,3.40053900973653,3.29673880502551,3.19293860031449,3.08913839560347,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",3,90,4.18615660083092,4.0823563961199,3.97855619140888,3.87475598669786,3.77095578198684,3.66715557727582,3.5633553725648,3.45955516785378,3.35575496314276,3.25195475843174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",3,91,4.24517275894817,4.14137255423715,4.03757234952613,3.93377214481511,3.82997194010409,3.72617173539307,3.62237153068205,3.51857132597103,3.41477112126001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",3,92,4.30418891706542,4.2003887123544,4.09658850764338,3.99278830293236,3.88898809822134,3.78518789351032,3.6813876887993,3.57758748408828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",3,93,4.36320507518267,4.25940487047165,4.15560466576063,4.05180446104961,3.94800425633859,3.84420405162757,3.74040384691654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",3,94,4.42222123329992,4.3184210285889,4.21462082387787,4.11082061916685,4.00702041445583,3.90322020974481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",3,95,4.48123739141716,4.37743718670614,4.27363698199512,4.1698367772841,4.06603657257308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",3,96,4.54025354953441,4.43645334482339,4.33265314011237,4.22885293540135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",3,97,4.59926970765166,4.49546950294064,4.39166929822962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",3,98,4.65828586576891,4.55448566105789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",3,99,4.71730202388616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
